date_time,tick_num,open,high,low,close,volume,cum_buy_volume,cum_ticks,cum_dollar_value
2013-09-03 14:59:58.042,580140,1636.25,1637.5,1635.5,1637.5,28010,16790,4742,45838695.0
2013-09-03 15:00:13.871,583315,1637.5,1638.0,1637.0,1637.5,28001,14394,3175,45853563.0
2013-09-03 15:03:58.811,588299,1637.5,1638.75,1637.0,1637.75,28003,13553,4984,45865261.25
2013-09-03 15:11:39.707,592350,1637.75,1639.25,1637.5,1637.75,28008,14375,4051,45884198.5
2013-09-03 17:02:51.303,597210,1637.75,1640.0,1636.5,1636.5,28005,14342,4860,45884655.25
2013-09-04 00:48:34.254,607854,1636.5,1642.25,1636.0,1642.0,28002,17397,10644,45895000.0
2013-09-04 02:45:11.260,619082,1642.0,1642.25,1636.75,1637.25,28000,11203,11228,45895085.25
2013-09-04 04:30:14.298,630515,1637.25,1639.25,1636.0,1637.5,28000,12347,11433,45851470.75
2013-09-04 05:57:12.340,639533,1637.5,1639.25,1636.25,1638.5,28010,13379,9018,45874320.0
2013-09-04 07:33:32.636,648209,1638.5,1640.0,1637.0,1637.0,28000,11613,8676,45871209.75
2013-09-04 08:05:22.627,657512,1637.0,1638.0,1635.0,1638.0,28005,11700,9303,45826804.25
2013-09-04 08:30:36.004,665437,1638.0,1638.75,1637.25,1637.75,28027,12496,7925,45905386.5
2013-09-04 08:34:33.303,672183,1637.75,1639.5,1637.25,1637.75,28000,14757,6746,45882251.0
2013-09-04 08:37:39.287,679291,1637.75,1638.25,1635.25,1636.25,28000,11479,7108,45820416.25
2013-09-04 08:41:41.362,687018,1636.25,1639.5,1636.0,1638.75,28018,15605,7727,45879930.5
2013-09-04 08:45:13.993,694806,1638.75,1641.25,1638.75,1640.5,28000,17095,7788,45913231.75
2013-09-04 08:49:45.557,701602,1640.5,1641.75,1640.5,1641.5,28000,14844,6796,45952364.0
2013-09-04 08:53:32.781,709330,1641.5,1643.5,1641.25,1643.5,28006,15677,7728,46000469.5
2013-09-04 09:00:37.465,716797,1643.5,1643.75,1642.25,1643.5,28000,12165,7467,46006363.5
2013-09-04 09:06:51.023,723964,1643.5,1644.75,1643.25,1644.5,28006,15294,7167,46044749.25
2013-09-04 09:10:01.890,729979,1644.5,1645.5,1644.5,1644.75,28026,15171,6015,46102086.75
2013-09-04 09:14:51.663,736036,1644.75,1646.25,1644.5,1645.75,28089,15053,6057,46225976.25
2013-09-04 09:20:28.664,742461,1645.75,1646.75,1645.5,1646.25,28003,13499,6425,46095770.0
2013-09-04 09:30:03.068,749794,1646.25,1647.25,1645.5,1647.0,28048,14635,7333,46176546.0
2013-09-04 09:38:45.154,756416,1647.25,1647.25,1645.75,1646.75,28003,10826,6622,46100685.75
2013-09-04 09:45:09.920,762862,1646.75,1647.75,1646.25,1646.25,28116,12878,6446,46305740.0
2013-09-04 09:52:42.344,769080,1646.25,1648.0,1646.25,1647.5,28025,19627,6218,46158369.5
2013-09-04 10:00:26.073,775040,1647.5,1647.75,1646.75,1647.25,28007,13515,5960,46135905.5
2013-09-04 10:03:58.133,781035,1647.25,1649.25,1647.0,1649.25,28004,18356,5995,46159553.25
2013-09-04 10:10:12.532,787415,1649.25,1649.75,1648.5,1649.75,28009,15514,6380,46192258.75
2013-09-04 10:18:36.686,793408,1649.5,1649.75,1648.25,1648.5,28000,10958,5993,46171036.0
2013-09-04 10:30:44.844,799499,1648.5,1649.25,1648.0,1649.0,28019,16895,6091,46194411.0
2013-09-04 10:38:42.461,805498,1649.0,1650.0,1648.75,1649.25,28001,14253,5999,46182990.5
2013-09-04 10:41:28.446,811223,1649.25,1651.25,1649.25,1651.0,28186,18661,5725,46519047.0
2013-09-04 10:48:15.177,816659,1651.0,1651.75,1650.5,1651.25,28031,11373,5436,46285498.0
2013-09-04 10:53:25.067,822261,1651.25,1652.75,1651.0,1652.25,28002,18414,5602,46259447.75
2013-09-04 10:59:01.714,827691,1652.25,1653.5,1652.25,1652.75,28010,15502,5430,46294888.25
2013-09-04 11:07:35.408,833862,1652.75,1653.25,1652.25,1653.0,28000,14674,6171,46280119.5
2013-09-04 11:16:52.155,840139,1653.0,1653.75,1652.0,1652.25,28002,11061,6277,46288234.75
2013-09-04 11:33:11.804,846038,1652.25,1653.0,1652.0,1652.5,28000,12450,5899,46266243.0
2013-09-04 11:50:51.184,852560,1652.5,1653.5,1652.25,1652.5,28000,11054,6522,46275402.5
2013-09-04 12:06:21.895,858075,1652.5,1653.0,1652.0,1652.75,28008,12390,5515,46280294.25
2013-09-04 12:19:17.660,863938,1652.75,1654.25,1652.25,1654.0,28000,13561,5863,46286635.75
2013-09-04 12:29:53.567,870198,1654.0,1654.75,1653.75,1654.0,28000,16355,6260,46315010.0
2013-09-04 12:43:10.736,876600,1654.0,1654.25,1653.25,1653.5,28002,12879,6402,46305691.5
2013-09-04 12:55:24.988,883406,1653.5,1653.75,1651.25,1652.0,28029,8657,6806,46317115.5
2013-09-04 13:08:50.694,890896,1652.0,1653.25,1651.0,1651.0,28003,15393,7490,46266165.0
2013-09-04 13:25:17.720,898167,1651.25,1652.25,1651.0,1652.0,28011,15705,7271,46264720.0
2013-09-04 13:40:55.072,904832,1652.0,1652.25,1650.75,1652.0,28000,14928,6665,46245385.75
2013-09-04 13:59:53.249,912235,1652.0,1653.5,1651.5,1653.0,28023,16273,7403,46304550.0
2013-09-04 14:18:57.916,921388,1653.0,1654.0,1652.0,1653.75,28001,15407,9153,46286259.5
2013-09-04 14:24:37.897,928959,1653.75,1654.25,1650.25,1650.25,28000,12443,7571,46265536.75
2013-09-04 14:27:53.527,936238,1650.25,1652.75,1650.0,1651.5,28008,16076,7279,46248341.5
2013-09-04 14:33:13.637,942958,1651.5,1652.5,1650.0,1650.25,28001,14819,6720,46238739.5
2013-09-04 14:41:05.033,950634,1650.25,1651.25,1649.5,1650.75,28000,14057,7676,46207002.0
2013-09-04 14:47:59.784,958273,1650.75,1652.75,1649.75,1652.5,28025,16499,7639,46276220.5
2013-09-04 14:55:27.991,965425,1652.5,1652.5,1650.75,1651.0,28000,12401,7152,46245377.0
2013-09-04 14:59:06.257,971261,1651.0,1651.25,1649.5,1651.0,28026,16025,5836,46254786.5
2013-09-04 14:59:59.955,974543,1651.0,1652.25,1650.75,1651.5,28047,17406,3282,46320534.75
2013-09-04 15:00:46.452,977658,1651.5,1652.5,1651.25,1652.0,28003,12714,3115,46258226.25
2013-09-04 15:08:35.135,982565,1652.0,1653.75,1652.0,1653.5,28002,15603,4907,46277944.0
2013-09-04 15:53:04.318,986646,1653.5,1654.5,1652.75,1654.25,28001,15118,4081,46299943.5
2013-09-05 00:50:07.991,995430,1654.25,1655.75,1653.0,1654.25,28022,14097,8784,46356733.75
2013-09-05 02:50:04.468,1004321,1654.25,1656.5,1652.0,1655.75,28002,14403,8891,46323540.5
2013-09-05 03:49:40.394,1013130,1656.0,1656.0,1651.0,1651.5,28000,8503,8809,46306381.5
2013-09-05 05:11:49.134,1021429,1651.5,1653.5,1650.5,1652.0,28000,15491,8299,46254059.25
2013-09-05 06:36:21.724,1029957,1652.0,1654.5,1651.25,1653.0,28001,13848,8528,46288716.25
2013-09-05 07:38:37.666,1038455,1653.0,1655.5,1652.5,1655.5,28010,14450,8498,46324040.25
2013-09-05 08:10:49.483,1047589,1655.5,1656.0,1652.75,1653.0,28000,12242,9134,46322012.75
2013-09-05 08:30:00.423,1055979,1653.0,1654.5,1652.0,1652.5,28010,12509,8390,46300827.25
2013-09-05 08:32:46.698,1062812,1652.5,1653.25,1651.25,1652.75,28002,13813,6833,46262789.5
2013-09-05 08:36:05.179,1069680,1652.75,1655.75,1652.5,1655.25,28000,16495,6868,46317798.0
2013-09-05 08:40:52.517,1076754,1655.25,1656.25,1654.75,1655.75,28009,15278,7074,46367426.75
2013-09-05 08:45:46.414,1084213,1655.75,1657.5,1654.75,1657.5,28051,18517,7459,46456089.0
2013-09-05 08:49:29.965,1091253,1657.5,1658.25,1657.0,1657.75,28032,13651,7040,46465764.0
2013-09-05 08:57:02.104,1099113,1657.75,1658.0,1656.5,1657.0,28002,11940,7860,46402212.0
2013-09-05 09:03:56.480,1107401,1657.0,1658.0,1656.5,1656.75,28000,13113,8288,46402547.5
2013-09-05 09:10:45.657,1115978,1656.75,1657.25,1655.25,1656.25,28001,13189,8577,46375511.25
2013-09-05 09:20:51.371,1124316,1656.25,1657.75,1656.0,1656.25,28000,13339,8338,46396013.5
2013-09-05 09:31:47.762,1132492,1656.25,1657.25,1655.75,1656.25,28011,13944,8176,46400431.5
2013-09-05 09:34:35.306,1139886,1656.25,1656.25,1652.75,1653.75,28000,8573,7394,46320137.75
2013-09-05 09:41:09.650,1146915,1653.75,1654.5,1653.0,1654.25,28039,15605,7029,46375996.0
2013-09-05 09:48:24.104,1153990,1654.25,1655.0,1652.75,1654.0,28004,13749,7075,46320630.0
2013-09-05 09:56:18.010,1160229,1654.0,1655.75,1653.5,1655.25,28014,17297,6239,46359573.0
2013-09-05 10:02:10.644,1167892,1655.25,1655.5,1652.5,1653.75,28002,11314,7663,46307048.5
2013-09-05 10:10:05.719,1175744,1653.75,1654.75,1652.75,1654.5,28000,15417,7852,46302580.5
2013-09-05 10:19:29.786,1182151,1654.5,1655.0,1654.0,1654.25,28000,15092,6407,46325148.75
2013-09-05 10:28:33.409,1189230,1654.25,1655.0,1653.0,1654.25,28009,15125,7079,46323421.75
2013-09-05 10:38:57.222,1196042,1654.25,1656.25,1653.75,1655.0,28000,13486,6812,46337443.25
2013-09-05 10:53:11.131,1202676,1655.0,1656.0,1654.75,1655.5,28029,14973,6634,46395574.5
2013-09-05 11:10:29.820,1209579,1655.5,1656.0,1654.75,1654.75,28012,14745,6903,46370989.25
2013-09-05 11:25:13.670,1216591,1654.75,1655.25,1653.75,1654.0,28001,13790,7012,46326227.75
2013-09-05 11:49:26.143,1223032,1654.0,1655.0,1653.75,1654.75,28000,14484,6441,46317929.5
2013-09-05 12:10:16.951,1229085,1654.75,1655.0,1653.75,1654.0,28008,14224,6053,46339054.0
2013-09-05 12:27:30.003,1235632,1654.0,1655.25,1653.25,1654.75,28000,14443,6547,46319516.5
2013-09-05 12:54:22.083,1243539,1654.75,1656.25,1654.25,1655.0,28003,16114,7907,46353304.25
2013-09-05 13:06:54.860,1250658,1654.75,1654.75,1653.5,1654.75,28000,16009,7119,46319235.0
2013-09-05 13:34:07.108,1257929,1654.75,1655.5,1654.25,1655.0,28044,13396,7271,46409275.75
2013-09-05 13:54:17.437,1264602,1655.0,1656.25,1654.5,1656.0,28000,17551,6673,46349135.75
2013-09-05 14:10:12.725,1271416,1656.0,1656.75,1654.75,1655.0,28003,9853,6814,46366372.0
2013-09-05 14:32:44.279,1279428,1655.0,1655.5,1654.0,1654.0,28006,12719,8012,46342549.25
2013-09-05 14:46:43.829,1287866,1654.0,1654.75,1653.0,1653.75,28070,12410,8438,46419469.75
2013-09-05 14:57:31.595,1294795,1653.75,1654.0,1653.0,1653.25,28025,11245,6929,46337053.5
2013-09-05 15:00:00.032,1298537,1653.25,1653.75,1652.75,1653.0,28377,12379,3742,46913744.25
2013-09-05 15:02:00.263,1301752,1653.0,1653.25,1652.5,1652.75,28021,12146,3215,46313644.25
2013-09-05 15:14:09.539,1305892,1652.75,1653.5,1652.5,1653.0,28000,14532,4140,46281057.25
2013-09-05 20:37:59.359,1314325,1653.0,1654.0,1648.5,1649.5,28001,12610,8433,46239486.0
2013-09-06 02:06:40.003,1325383,1649.5,1655.25,1649.0,1655.25,28001,16977,11058,46258407.5
2013-09-06 03:23:22.327,1336263,1655.25,1655.75,1652.0,1652.5,28000,13412,10880,46301775.5
2013-09-06 05:38:23.941,1346526,1652.25,1654.25,1652.0,1652.75,28020,18575,10263,46318999.75
2013-09-06 06:54:33.802,1355498,1652.75,1656.5,1652.75,1655.25,28002,16439,8972,46332985.25
2013-09-06 07:17:19.197,1363579,1655.25,1659.25,1655.25,1658.75,28008,16922,8081,46423693.25
2013-09-06 07:30:39.072,1371224,1658.75,1659.75,1656.25,1657.75,28001,13246,7645,46436955.5
2013-09-06 07:32:37.683,1379292,1657.75,1662.25,1657.25,1662.0,28177,16288,8068,46780905.5
2013-09-06 07:34:46.627,1386108,1662.0,1663.5,1660.0,1660.0,28006,13599,6816,46542592.5
2013-09-06 07:41:19.153,1395113,1660.0,1662.25,1658.25,1659.5,28000,12909,9005,46481009.5
2013-09-06 07:51:53.614,1403449,1659.5,1661.5,1658.75,1661.25,28004,17350,8336,46496713.75
2013-09-06 08:03:03.350,1410767,1661.25,1662.75,1661.0,1661.25,28009,16743,7318,46553711.0
2013-09-06 08:22:33.850,1419450,1661.25,1661.5,1659.0,1660.25,28000,12029,8683,46486092.75
2013-09-06 08:31:53.562,1426720,1660.25,1660.75,1658.5,1660.25,28090,15048,7270,46615641.5
2013-09-06 08:35:31.879,1433850,1660.25,1660.5,1657.75,1659.5,28000,13002,7130,46444183.0
2013-09-06 08:38:23.043,1441247,1659.5,1661.0,1658.0,1658.25,28075,12393,7397,46594934.0
2013-09-06 08:40:10.609,1447908,1658.25,1658.75,1656.0,1656.25,28004,10308,6661,46411367.75
2013-09-06 08:41:24.427,1454574,1656.25,1656.5,1653.75,1654.25,28007,11335,6666,46353453.75
2013-09-06 08:42:36.086,1460963,1654.25,1655.0,1652.5,1653.0,28002,11836,6389,46305819.75
2013-09-06 08:44:05.033,1467542,1653.0,1653.5,1651.0,1651.0,28000,11819,6579,46272466.0
2013-09-06 08:44:40.866,1474624,1651.0,1651.25,1648.25,1648.75,28005,10496,7082,46197237.0
2013-09-06 08:45:34.855,1481667,1648.75,1650.0,1646.75,1647.0,28000,13284,7043,46161321.0
2013-09-06 08:46:47.937,1489224,1647.0,1648.0,1646.0,1646.0,28005,15448,7557,46122674.5
2013-09-06 08:47:30.824,1496493,1646.0,1646.25,1642.5,1642.75,28000,10073,7269,46034991.75
2013-09-06 08:48:16.564,1503095,1642.75,1644.5,1642.25,1644.25,28002,15790,6602,46023021.25
2013-09-06 08:49:37.820,1509619,1644.25,1646.0,1644.0,1645.75,28000,17321,6524,46059872.0
2013-09-06 08:50:25.656,1516240,1645.75,1647.75,1645.5,1646.75,28032,14803,6621,46157654.0
2013-09-06 08:52:20.679,1522736,1646.75,1647.75,1645.25,1645.5,28000,13682,6496,46108390.0
2013-09-06 08:54:25.437,1529430,1645.5,1648.25,1645.25,1646.75,28000,14073,6694,46116663.25
2013-09-06 08:56:47.256,1536754,1646.75,1647.25,1644.5,1645.75,28001,11442,7324,46090577.75
2013-09-06 08:59:37.673,1544218,1645.75,1647.0,1644.5,1646.0,28001,12814,7464,46086868.0
2013-09-06 09:01:56.650,1552204,1646.0,1646.0,1643.25,1645.0,28000,13938,7986,46045676.0
2013-09-06 09:03:35.029,1559800,1645.0,1645.0,1641.75,1641.75,28004,9912,7596,46009113.5
2013-09-06 09:04:17.287,1566691,1641.75,1642.0,1639.25,1639.5,28000,7896,6891,45933821.5
2013-09-06 09:05:33.998,1573428,1639.5,1641.5,1638.75,1641.25,28001,15887,6737,45919694.75
2013-09-06 09:07:20.921,1581218,1641.25,1644.0,1640.75,1643.0,28010,16235,7790,46006118.75
2013-09-06 09:09:59.620,1589368,1642.75,1645.0,1642.75,1645.0,28001,14319,8150,46028677.5
2013-09-06 09:12:10.670,1597538,1645.0,1646.75,1643.5,1646.5,28009,16051,8170,46071355.5
2013-09-06 09:14:49.744,1605285,1646.5,1646.75,1644.25,1645.5,28004,14329,7747,46075073.5
2013-09-06 09:16:22.354,1612554,1645.5,1648.25,1645.0,1647.0,28004,16954,7269,46121907.25
2013-09-06 09:19:46.545,1621158,1647.0,1648.75,1646.5,1647.5,28000,16374,8604,46135041.25
2013-09-06 09:24:25.448,1629648,1647.5,1648.75,1646.75,1647.75,28006,12454,8490,46146796.0
2013-09-06 09:28:00.040,1638418,1647.75,1649.5,1646.25,1649.25,28001,15620,8770,46147796.5
2013-09-06 09:31:09.942,1645936,1649.25,1650.25,1648.5,1649.5,28000,14350,7518,46182214.5
2013-09-06 09:37:02.696,1653887,1649.5,1650.5,1648.5,1649.75,28004,12246,7951,46192580.75
2013-09-06 09:42:12.804,1661855,1649.75,1651.5,1648.75,1651.0,28000,18673,7968,46203414.5
2013-09-06 09:44:34.204,1668097,1651.0,1653.5,1651.0,1653.25,28000,17611,6242,46263861.0
2013-09-06 09:46:27.514,1674588,1653.25,1655.0,1653.0,1655.0,28012,15963,6491,46328168.75
2013-09-06 09:49:31.640,1680972,1655.0,1655.5,1654.25,1654.25,28138,11144,6384,46561215.25
2013-09-06 09:54:40.622,1687398,1654.25,1655.0,1653.5,1654.25,28010,12421,6426,46336934.0
2013-09-06 09:57:53.575,1693935,1654.0,1657.25,1654.0,1656.25,28000,17580,6537,46363765.5
2013-09-06 10:01:11.098,1700011,1656.5,1658.25,1656.25,1658.0,28001,15597,6076,46405405.5
2013-09-06 10:05:08.751,1706438,1658.0,1659.5,1657.5,1659.5,28000,18023,6427,46436412.5
2013-09-06 10:08:11.239,1712061,1659.5,1660.25,1658.25,1658.5,28014,11845,5623,46477893.5
2013-09-06 10:13:19.531,1717862,1658.5,1659.75,1658.0,1658.75,28006,14405,5801,46451344.5
2013-09-06 10:18:20.683,1723997,1658.75,1659.75,1657.5,1657.5,28000,10299,6135,46439720.75
2013-09-06 10:23:46.101,1729529,1657.5,1658.5,1657.25,1658.0,28002,15517,5532,46424529.75
2013-09-06 10:30:02.688,1735777,1658.0,1659.75,1657.5,1659.25,28000,14720,6248,46438228.5
2013-09-06 10:35:18.099,1741571,1659.25,1660.5,1658.25,1660.25,28002,13419,5794,46465417.75
2013-09-06 10:41:26.039,1747348,1660.25,1660.5,1659.25,1659.75,28011,12866,5777,46494285.25
2013-09-06 10:50:26.277,1753835,1659.75,1659.75,1658.5,1658.75,28004,12915,6487,46462093.5
2013-09-06 11:02:07.726,1760495,1658.75,1660.0,1658.0,1659.5,28003,13165,6660,46456030.25
2013-09-06 11:14:40.947,1766401,1659.5,1660.25,1658.5,1659.5,28001,16449,5906,46461399.0
2013-09-06 11:28:35.865,1772347,1659.5,1660.5,1658.75,1659.25,28067,15739,5946,46581795.75
2013-09-06 11:40:44.850,1778631,1659.25,1659.5,1656.75,1657.0,28014,8772,6284,46455257.75
2013-09-06 11:53:29.623,1785336,1657.0,1657.75,1656.0,1657.0,28008,11821,6705,46404116.0
2013-09-06 12:05:58.884,1791992,1657.0,1659.5,1657.0,1659.5,28002,16803,6656,46434742.5
2013-09-06 12:21:22.614,1798831,1659.5,1660.75,1658.75,1659.75,28001,15784,6839,46468675.75
2013-09-06 12:40:08.652,1806055,1659.75,1660.5,1659.0,1659.75,28000,15834,7224,46472315.0
2013-09-06 12:49:22.486,1812847,1659.75,1662.25,1659.25,1662.25,28003,16963,6792,46503482.25
2013-09-06 12:53:56.757,1819188,1662.25,1663.25,1661.5,1662.5,28003,14686,6341,46554984.0
2013-09-06 13:04:47.975,1826222,1662.5,1663.25,1661.75,1662.25,28001,13772,7034,46549360.25
2013-09-06 13:12:41.189,1832223,1662.25,1664.0,1662.0,1662.0,28007,12137,6001,46572418.75
2013-09-06 13:30:21.238,1839753,1662.0,1662.5,1661.25,1662.25,28000,12009,7530,46529689.0
2013-09-06 13:44:17.812,1846405,1662.25,1663.25,1661.25,1661.75,28000,13444,6652,46542212.5
2013-09-06 13:57:47.997,1854359,1661.75,1662.5,1660.25,1660.5,28000,12617,7954,46523002.25
2013-09-06 14:07:33.333,1861649,1660.5,1661.5,1660.0,1660.25,28001,11940,7290,46498437.25
